Obs,count_tota,HabCode,DepthCode,HabDCode
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
0,1,2a,0to5,2a0to5
